Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Reaction starts, philosophers, 2, 0, 0, 10, 828576, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 10, 828889, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 10, 831897, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 11, 846499, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 11, 846893, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 11, 847869, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 11, 848176, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 11, 848806, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 11, 849313, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 11, 850029, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 11, 850933, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 11, 878679, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 12, 898560, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 12, 898940, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 12, 899643, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 12, 899897, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 12, 900587, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 12, 900950, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 12, 913440, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 12, 913934, NO TRIGGER, 0
Reaction starts, arbitrator, 4, 0, 0, 12, 917720, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 12, 918694, arbitrator.send_replies, 0
Reaction ends, arbitrator, 4, 0, 0, 12, 918867, NO TRIGGER, 0
Reaction starts, arbitrator, 2, 0, 0, 13, 920197, NO TRIGGER, 0
Reaction ends, arbitrator, 2, 0, 0, 13, 920854, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 13, 939284, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 13, 939657, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 13, 957304, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 13, 957578, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 13, 961152, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 14, 979538, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 14, 979911, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 14, 988745, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 14, 988972, NO TRIGGER, 0
Reaction starts, arbitrator, 3, 0, 0, 14, 989345, NO TRIGGER, 0
Reaction ends, arbitrator, 3, 0, 0, 14, 989722, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 14, 990072, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 14, 990272, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 14, 990772, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 14, 991038, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 14, 995658, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 14, 995978, NO TRIGGER, 0
Reaction starts, arbitrator, 4, 0, 0, 14, 996745, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 14, 997622, arbitrator.send_replies, 0
Reaction ends, arbitrator, 4, 0, 0, 14, 997808, NO TRIGGER, 0
Reaction starts, arbitrator, 2, 0, 0, 15, 998995, NO TRIGGER, 0
Reaction ends, arbitrator, 2, 0, 0, 15, 999722, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 15, 1014435, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 15, 1014665, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 15, 1015262, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 15, 1015458, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 15, 1015775, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 15, 1015975, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 15, 1021119, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 15, 1021509, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 15, 1033239, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 15, 1033689, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 15, 1034556, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 15, 1034846, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 15, 1035432, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 15, 1035909, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 15, 1038637, arbitrator.send_replies, 0
Reaction starts, arbitrator, 4, 0, 0, 16, 1071173, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 16, 1072016, arbitrator.send_replies, 0
Reaction ends, arbitrator, 4, 0, 0, 16, 1072209, NO TRIGGER, 0
Reaction starts, arbitrator, 2, 0, 0, 17, 1073473, NO TRIGGER, 0
Reaction ends, arbitrator, 2, 0, 0, 17, 1074096, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 17, 1089913, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 17, 1090516, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 17, 1091386, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 17, 1091766, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 17, 1092223, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 17, 1092896, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 17, 1107467, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 17, 1107760, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 17, 1108313, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 17, 1108487, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 17, 1110383, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 17, 1110700, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 17, 1111290, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 17, 1111700, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 17, 1113885, arbitrator.send_replies, 0
Schedule called, arbitrator, 0, 0, 0, 18, 1139612, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 19, 1151817, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 19, 1152211, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 19, 1167404, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 19, 1167698, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 19, 1168211, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 19, 1168508, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 19, 1173681, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 20, 1191561, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 20, 1192201, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 20, 1216645, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 21, 1228018, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 21, 1229082, NO TRIGGER, 0
Reaction starts, arbitrator, 3, 0, 0, 21, 1244345, NO TRIGGER, 0
Reaction ends, arbitrator, 3, 0, 0, 21, 1244792, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 21, 1245539, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 21, 1245976, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 21, 1248016, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 21, 1248286, NO TRIGGER, 0
Reaction starts, arbitrator, 4, 0, 0, 21, 1248896, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 21, 1249646, arbitrator.send_replies, 0
Reaction ends, arbitrator, 4, 0, 0, 21, 1249786, NO TRIGGER, 0
Reaction starts, arbitrator, 2, 0, 0, 22, 1254529, NO TRIGGER, 0
Reaction ends, arbitrator, 2, 0, 0, 22, 1255316, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 22, 1271019, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 22, 1271286, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 22, 1272346, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 22, 1272852, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 22, 1274999, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 22, 1275516, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 22, 1287036, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 22, 1287309, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 22, 1287669, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 22, 1287933, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 22, 1288493, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 22, 1288749, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 22, 1289156, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 22, 1289269, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 22, 1289556, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 22, 1289729, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 22, 1290093, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 22, 1290516, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 22, 1297202, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 23, 1307753, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 23, 1308120, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 23, 1319681, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 24, 1339550, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 24, 1340233, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 24, 1340950, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 24, 1341537, NO TRIGGER, 0
Reaction starts, arbitrator, 3, 0, 0, 24, 1355267, NO TRIGGER, 0
Reaction ends, arbitrator, 3, 0, 0, 24, 1355930, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 24, 1358170, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 24, 1358634, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 24, 1361716, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 25, 1376304, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 25, 1377061, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 25, 1378681, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 25, 1379094, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 25, 1383908, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 25, 1384304, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 25, 1397308, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 25, 1397874, NO TRIGGER, 0
Reaction starts, arbitrator, 4, 0, 0, 25, 1400148, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 25, 1400914, arbitrator.send_replies, 0
Reaction ends, arbitrator, 4, 0, 0, 25, 1401034, NO TRIGGER, 0
Reaction starts, arbitrator, 2, 0, 0, 26, 1402254, NO TRIGGER, 0
Reaction ends, arbitrator, 2, 0, 0, 26, 1402894, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 26, 1418271, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 26, 1418628, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 26, 1419128, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 26, 1419331, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 26, 1419765, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 26, 1420588, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 26, 1435122, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 26, 1435358, NO TRIGGER, 0
Reaction starts, arbitrator, 3, 0, 0, 26, 1435698, NO TRIGGER, 0
Reaction ends, arbitrator, 3, 0, 0, 26, 1436058, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 26, 1436268, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 26, 1436398, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 26, 1436925, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 26, 1437295, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 26, 1439318, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 26, 1439552, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 26, 1441412, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 26, 1441685, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 26, 1447894, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 27, 1464592, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 27, 1464975, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 27, 1465882, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 27, 1466335, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 27, 1467065, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 27, 1467439, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 27, 1468052, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 27, 1468832, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 27, 1487639, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 27, 1487926, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 27, 1492792, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 28, 1512546, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 28, 1512920, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 28, 1513483, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 28, 1513750, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 28, 1528006, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 28, 1528320, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 28, 1531946, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 28, 1532226, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 28, 1532696, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 28, 1532876, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 28, 1533216, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 28, 1533563, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 28, 1537744, arbitrator.send_replies, 0
Reaction starts, philosophers, 1, 0, 0, 29, 1550683, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 29, 1551267, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 29, 1566834, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 29, 1567280, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 29, 1569337, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 29, 1569614, NO TRIGGER, 0
Reaction starts, arbitrator, 4, 0, 0, 29, 1570584, NO TRIGGER, 0
Schedule called, arbitrator, 0, 0, 0, 29, 1571451, arbitrator.send_replies, 0
Reaction ends, arbitrator, 4, 0, 0, 29, 1571571, NO TRIGGER, 0
Reaction starts, arbitrator, 2, 0, 0, 30, 1572724, NO TRIGGER, 0
Reaction ends, arbitrator, 2, 0, 0, 30, 1573401, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 30, 1587747, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 30, 1588084, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 30, 1588604, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 30, 1588877, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 30, 1589281, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 30, 1589667, NO TRIGGER, 0
Reaction starts, philosophers, 1, 0, 0, 30, 1591674, NO TRIGGER, 0
Reaction ends, philosophers, 1, 0, 0, 30, 1592111, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 30, 1605731, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 30, 1606008, NO TRIGGER, 0
Reaction starts, philosophers, 2, 0, 0, 30, 1606551, NO TRIGGER, 0
Reaction ends, philosophers, 2, 0, 0, 30, 1606864, NO TRIGGER, 0
